id,type_id,action_id,scene_id,target_objs_id,target_actions,meaning,language_words_op,language_words_ad,gesture_words_ad,g_pointing_obj_probs
04-02-51-1_0,1,0,04-02,['04-02-10-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[0.0714729353717234, 1.0, 0.02230591219201409, 0.00745624431109046, 0.007317029438652913, 0.16807835329717435, 0.006112459286856715, 0.01752262554617294, 0.5082565197169642, 0.13504856107078003, 1.0, 0.00383806257462409, 0.008559561434352754, 0.003938649630149115, 0.01169401605360562, 0.02839907007583935]]"
04-02-52-2_0,2,0,04-02,['04-02-10-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.08359252580981022, 1.0, 0.02661869667696709, 0.008809833361250482, 0.008611938305972384, 0.36205802123557335, 0.0072036475592280455, 0.019966552676244212, 0.2667014628675374, 0.14631432986200227, 1.0, 0.004521646245084861, 0.00996801410474954, 0.00463605529060182, 0.01370716353409551, 0.037290112470882895]]"
04-02-53-3_0,3,0,04-02,['04-02-10-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.07516412048361461, 1.0, 0.027484200987996938, 0.009671014425236246, 0.009477858285867287, 0.1597867455381743, 0.00797286800237187, 0.02193338719244417, 0.5054131552736455, 0.11005490572994549, 1.0, 0.005013975416959854, 0.01105617103482717, 0.005148886306352591, 0.014787464823576615, 0.03703524649898707]]"
04-02-54-4_0,4,0,04-02,['04-02-10-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.08398982941052217, 1.0, 0.03180174793350164, 0.011041975408008968, 0.010750904261815427, 0.4008133793266117, 0.009066518026925503, 0.023654570690762867, 0.22144417755641457, 0.11546055634603286, 1.0, 0.005698763769303871, 0.012321971370328396, 0.005843531780705947, 0.016654703294133287, 0.051457370824932624]]"
04-02-55-0_0,0,0,04-02,['04-02-11-cyl-g-03'],['not_applicable'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.11372317799036213, 0.06059200661396268, 0.21082640755749993, 1.0, 1.0, 0.07336357777963155, 1.0, 0.05013513893865008, 0.10082117663655876, 0.0443182028453275, 0.03878254846325728, 1.0, 0.1998078098340692, 1.0, 0.0692470139543919, 0.0383829393862889]]"
04-02-56-1_0,1,0,04-02,['04-02-11-cyl-g-03'],['not_applicable'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.013459716322021907, 0.007041547571519146, 0.02594126140833899, 1.0, 1.0, 0.008554337904928416, 1.0, 0.0058090711934480396, 0.011699331008595895, 0.005128708649722359, 0.004479645224541812, 1.0, 0.02374281991530671, 0.8816251330340557, 0.008085432580870577, 0.0044329951866504]]"
04-02-57-2_0,2,0,04-02,['04-02-11-cyl-g-03'],['not_applicable'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.020591261062362996, 0.010958467026772917, 0.038990514729105925, 1.0, 1.0, 0.013341153944996423, 1.0, 0.009030395097265775, 0.018011199015238264, 0.008001485591003438, 0.0070021373421261844, 1.0, 0.034862797226474715, 0.8197588549828245, 0.01250717247062196, 0.0069445615112069484]]"
04-02-58-3_0,3,0,04-02,['04-02-11-cyl-g-03'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.1134683060174738, 0.05964166277546047, 0.21463468442069583, 1.0, 1.0, 0.07222723889102706, 1.0, 0.04932429609747466, 0.09966654714201557, 0.0435143883443566, 0.03802338053147964, 1.0, 0.20345512663531876, 1.0, 0.06845037037225493, 0.03759399877244274]]"
04-02-59-4_0,4,0,04-02,['04-02-11-cyl-g-03'],['not_applicable'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.03865198929103608, 0.020648664541676385, 0.07380624865159252, 1.0, 1.0, 0.02523717011541125, 1.0, 0.016967628342916253, 0.03359318304460248, 0.015070336848125468, 0.013194882917909018, 1.0, 0.06336182886059377, 0.6628493493876828, 0.023507896291298725, 0.013110821707155275]]"
04-02-60-0_0,0,0,04-02,['04-02-12-cub-g-10'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.24235325105494931, 0.01943879644649403, 1.0, 0.050780164913161036, 0.4130868118597418, 0.01982385590891157, 0.03327350091386788, 0.017651897391212094, 0.10113428351578786, 0.012606559804500516, 0.010116424035860959, 0.01884254098302971, 1.0, 0.020163272103266273, 0.03174327983093987, 0.008985361238277098]]"
04-02-61-1_0,1,0,04-02,['04-02-12-cub-g-10'],['push'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[0.04927324462210182, 0.009386590679512585, 0.10033598121847508, 0.028056981989107818, 0.6806031774114426, 0.00967462108926132, 0.01945397395182271, 0.008547714432836593, 0.04146293523892799, 0.006287951953007665, 0.00513167630919903, 0.011098261358761014, 1.0, 0.012204559473341332, 0.01388379831344009, 0.004598531958762349]]"
04-02-62-2_0,2,0,04-02,['04-02-12-cub-g-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.12085348488305761, 0.022446975922662857, 0.18227487886558968, 0.056262449021902694, 0.28499667869042183, 0.022604381525703734, 0.041110257101781865, 0.020794372645127054, 0.1271586588634058, 0.01501634605533278, 0.012222001326874588, 0.023918746190796255, 1.0, 0.026381160164169665, 0.03311808050535922, 0.010841528237814436]]"
04-02-63-3_0,3,0,04-02,['04-02-12-cub-g-10'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.06817242297932709, 0.016967137592352802, 0.10694193358212813, 0.049960412769829654, 0.5152696690514367, 0.01744172456520542, 0.03697021413932818, 0.015535432721441714, 0.0736503530043768, 0.011561310170078595, 0.009520719570539644, 0.02148649240090327, 1.0, 0.02415358993220965, 0.023822163924144775, 0.00854642359669746]]"
04-02-64-4_0,4,0,04-02,['04-02-12-cub-g-10'],['push'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.12544514360183084, 0.02439532202298366, 0.17307061381100766, 0.05864979591595961, 0.24840151929409454, 0.024417383326298808, 0.04366780642454993, 0.022708550215570417, 0.14829167014846995, 0.016356317024170855, 0.01332353041139781, 0.025575894842913942, 1.0, 0.028292419884308372, 0.035612302380564294, 0.011791730695879061]]"
04-02-65-0_0,0,0,04-02,['04-02-13-cub-g-03'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.013765703598974785, 0.00746053906415478, 0.02300204158120969, 0.49770834399608443, 1.0, 0.00881579438688387, 0.17668378742984608, 0.006281394477859829, 0.013111480150716323, 0.0055040872550814945, 0.004822537817404487, 0.20157082221938355, 0.02801929305937636, 1.0, 0.0085231963033628, 0.004730978659661545]]"
04-02-66-1_0,1,0,04-02,['04-02-13-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[0.01865965172982022, 0.009909702262551558, 0.03258905024464685, 1.0, 1.0, 0.011781313563478588, 0.8322952666254285, 0.008306645003971581, 0.01727199768165215, 0.00727596103340435, 0.006361684448180825, 1.0, 0.03791389037437421, 1.0, 0.011387622508247357, 0.0062472145242437925]]"
04-02-67-2_0,2,0,04-02,['04-02-13-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.010157149192687865, 0.0053901261857504145, 0.01787276554334186, 1.0, 1.0, 0.006420253562604353, 0.9089305809996426, 0.004512180338339428, 0.009351473509545849, 0.003955418214156148, 0.003458292200914197, 1.0, 0.020359935297307487, 1.0, 0.0061932565440485044, 0.0033985684116611685]]"
04-02-68-3_0,3,0,04-02,['04-02-13-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.010149356548077951, 0.005398792102039195, 0.0172576931507577, 0.5770095234820293, 1.0, 0.006372013866112459, 0.15668656371391096, 0.004548135365298199, 0.009586947996204796, 0.003970888918394286, 0.0034717884254676467, 0.1741356693695419, 0.021805245993768325, 1.0, 0.006208175076212855, 0.0033992059921842386]]"
04-02-69-4_0,4,0,04-02,['04-02-13-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.0087159540657805, 0.004650235238069614, 0.01503743006032189, 1.0, 1.0, 0.005517844230126079, 0.22871903551911343, 0.0039034775682486654, 0.008132035535158915, 0.0034184840144044133, 0.0029902799548339096, 0.6928388005026114, 0.017803848444865978, 1.0, 0.005337455602896074, 0.002935119263569154]]"
04-02-70-0_0,0,0,04-02,['04-02-14-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.2194536074141425, 1.0, 0.059336157558974395, 0.07198707967699468, 0.1271224013965064, 0.04121635165296862, 0.13358772968282154, 1.0, 0.06631397148305178, 0.042637707871403065, 0.024589554219508803, 0.15516899013242902, 0.02510634705119565, 1.0, 0.0334801018600036]]"
04-02-71-1_0,1,0,04-02,['04-02-14-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[1.0, 0.22334421218927494, 1.0, 0.057191810589040895, 0.06938580852335997, 0.12275060711191421, 0.04008016490072973, 0.14315067083660538, 1.0, 0.06658295546844076, 0.042434637506943484, 0.02395345294333392, 0.15367103706423482, 0.024489698292779426, 1.0, 0.03296494457334244]]"
04-02-72-2_0,2,0,04-02,['04-02-14-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[1.0, 0.1869270529589248, 1.0, 0.0627395266416703, 0.0779832591079895, 0.11912340531514734, 0.04337818774520208, 0.12837169066256024, 1.0, 0.06401315288858762, 0.042000871720147444, 0.025821174994514022, 0.19000620792314563, 0.026388564464166826, 1.0, 0.033246905577944186]]"
04-02-73-3_0,3,0,04-02,['04-02-14-cyl-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[1.0, 0.22171462686793272, 1.0, 0.05278336232245629, 0.06425025347374946, 0.11078009639107893, 0.037740188193797146, 0.17283172561875806, 1.0, 0.06638799366652885, 0.0416674595485086, 0.022642295756344445, 0.15437916049723238, 0.023227915213630657, 1.0, 0.031594922449982424]]"
04-02-74-4_0,4,0,04-02,['04-02-14-cyl-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[1.0, 0.18444104582965776, 1.0, 0.055923010980392686, 0.06977979987927586, 0.10386999229947626, 0.03994732772549418, 0.1630490365342896, 1.0, 0.06391308990067275, 0.041141070421338514, 0.02392923192845623, 0.19793498651543395, 0.024589349501628197, 1.0, 0.0314820584838841]]"
04-02-75-0_0,0,0,04-02,['04-02-15-cub-g-03'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.15313754893911602, 1.0, 0.11726584204399695, 0.04818442905361677, 0.04394062317556984, 1.0, 0.03916962019173888, 0.059518909788920625, 0.13478777173902798, 0.10722884614457918, 0.14772997772480848, 0.024696298700538643, 0.04324501444211761, 0.02507753165593337, 0.056017586400035464, 1.0]]"
04-02-76-1_0,1,0,04-02,['04-02-15-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[0.15727624336850465, 1.0, 0.11141738476615722, 0.04372715478046468, 0.040220769637888065, 1.0, 0.035494139288165735, 0.057543421008648066, 0.13831557669065384, 0.11154948180697218, 0.16617275321958155, 0.022353012240630802, 0.0402990800988509, 0.022718912144023728, 0.05291207094945861, 1.0]]"
04-02-77-2_0,2,0,04-02,['04-02-15-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.15322393632331763, 1.0, 0.1088383480381409, 0.0435121098126208, 0.040071972324780825, 1.0, 0.03544145374639523, 0.05762029007026708, 0.14017601882651262, 0.11173794872739025, 0.17146266800982157, 0.022336451756881023, 0.04026608302788628, 0.022715037189856232, 0.052597682146129525, 1.0]]"
04-02-78-3_0,3,0,04-02,['04-02-15-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.1539723958503181, 1.0, 0.10930727563539466, 0.04354841354138175, 0.04009641038900832, 1.0, 0.03544813518896665, 0.057604749902077035, 0.13982396110445078, 0.11171796405794855, 0.17050633047357253, 0.02233752769071552, 0.04026932791303391, 0.022713705718424515, 0.05265380253470767, 1.0]]"
04-02-79-4_0,4,0,04-02,['04-02-15-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.15367817476856585, 1.0, 0.10837419121115391, 0.043114889798969616, 0.03973279955709291, 1.0, 0.03510664628710995, 0.05739648443712016, 0.14035265195597701, 0.11208689594377085, 0.1732541969490986, 0.022122329086438984, 0.03998147805111105, 0.022498338471180216, 0.05230092348241091, 1.0]]"
04-03-0-0_0,0,0,04-03,['04-03-00-cub-g-10'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[1.0, 1.0, 1.0, 0.048137217330177305, 0.18454558017269188, 1.0, 0.1720641342210558, 0.0246234717882673, 0.12936408330884736, 0.03493983998655365, 0.05918710299208835, 0.04257750924053575, 0.023649351744739585, 0.03329231709027693, 0.04275929165219093, 0.20486010047257525]]"
04-03-1-1_0,1,0,04-03,['04-03-00-cub-g-10'],['push'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[1.0, 0.20765158724509178, 0.23261937711290032, 0.02815851876264553, 0.08833823931438238, 1.0, 0.12880004594021446, 0.015357381219560174, 0.06264172365385799, 0.021792817920578685, 0.03338269218514315, 0.025378075814274315, 0.014852500428701414, 0.020097700929271992, 0.025834151314717283, 0.0950951881586606]]"
04-03-2-2_0,2,0,04-03,['04-03-00-cub-g-10'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[1.0, 0.3121318409623685, 0.3512919399157182, 0.016266597246695626, 0.05315025974563828, 1.0, 0.061146348125427824, 0.008758332899989547, 0.03770096333052191, 0.012245815365349912, 0.020254411695823375, 0.014705917256050055, 0.0084600667680128, 0.01159995564476033, 0.01499176338207831, 0.0772957876615652]]"
04-03-3-3_0,3,0,04-03,['04-03-00-cub-g-10'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[1.0, 0.1641178835220259, 0.5718249959537082, 0.012702422741496872, 0.04997548438821369, 1.0, 0.059978167004717406, 0.0065074991156936525, 0.033928552641747656, 0.009454584458081188, 0.014634928125003456, 0.011115694454064363, 0.00624983937489404, 0.008718407899966318, 0.011102564592015992, 0.03968897572837137]]"
04-03-4-4_0,4,0,04-03,['04-03-00-cub-g-10'],['push'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 0.202628553272664, 0.3644872759383908, 0.021010291248081032, 0.07747102012081246, 1.0, 0.10336978836468136, 0.010935741805615152, 0.05325580667917261, 0.015849247871377103, 0.024179350242582765, 0.018497615413901672, 0.010520437795278455, 0.014548140012245445, 0.01854939355129971, 0.06469733768389746]]"
04-03-5-0_0,0,0,04-03,['04-03-01-cub-r-10'],['not_applicable'],push red cube,"[['red', 'cube']]",[['move']],[['g0']],"[[0.6280711197060336, 1.0, 1.0, 0.022097049424337722, 0.06050046212452817, 1.0, 0.04025567160163213, 0.010515434725518379, 0.06348011108325533, 0.014112334676591063, 0.03366843346097364, 0.019810677504789837, 0.010016228341088486, 0.015018833843542249, 0.01978451973798043, 0.06266912376972918]]"
04-03-6-1_0,1,0,04-03,['04-03-01-cub-r-10'],['not_applicable'],push red big cube,"[['red', 'big', 'cube']]",[['move']],[['g0']],"[[0.23125357087512774, 1.0, 1.0, 0.04627996934964413, 0.09201925895231919, 1.0, 0.07502102823493223, 0.024881855506975383, 0.0906094310279226, 0.030693265598349184, 0.09066776563005677, 0.04522523715591809, 0.024016395818150616, 0.034464894844764185, 0.04781595650528501, 0.16705137050055496]]"
04-03-7-2_0,2,0,04-03,['04-03-01-cub-r-10'],['not_applicable'],push cube,[['cube']],[['move']],[['g0']],"[[0.03475029777899436, 1.0, 0.6032353004950507, 0.014698409345212752, 0.02312327501899196, 0.1368696616294551, 0.020206574213891857, 0.008463008872105602, 0.023483607325665828, 0.009688444915355787, 0.038654453628231396, 0.015403356015870798, 0.008232703410234783, 0.011593052150427115, 0.017062655430378718, 0.03453519977013361]]"
04-03-8-3_0,3,0,04-03,['04-03-01-cub-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.17702457162162544, 1.0, 1.0, 0.05756015291555754, 0.11548935087102118, 1.0, 0.07559683342174715, 0.02490422397718874, 0.17542502231816343, 0.03292445218506529, 0.09634117721657957, 0.05098497154600059, 0.023465861952793456, 0.03739220374525746, 0.04955782244723243, 0.0833333557817676]]"
04-03-9-4_0,4,0,04-03,['04-03-01-cub-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.25477880628462846, 1.0, 1.0, 0.047694432952407016, 0.10160384655267045, 1.0, 0.0748706482872265, 0.023618274160828283, 0.11058486045164881, 0.03018508304032634, 0.08626453093736412, 0.044704142078086644, 0.02257916797223565, 0.03368295554227434, 0.04569046034910568, 0.12374279139119763]]"
04-03-10-0_0,0,0,04-03,['04-03-02-cub-g-10'],['not_applicable'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.1762514734695119, 1.0, 1.0, 0.04686436268901513, 0.12173366210342551, 1.0, 0.06416140340887985, 0.018148459556088518, 0.3121326992615117, 0.0257442494216352, 0.060727850633564756, 0.038072547665254204, 0.016946579602095377, 0.027817770463448355, 0.0353647060767365, 0.056034235648832774]]"
04-03-11-1_0,1,0,04-03,['04-03-02-cub-g-10'],['not_applicable'],push green big cube,"[['green', 'big', 'cube']]",[['move']],[['g0']],"[[0.16773100114843675, 1.0, 1.0, 0.08968577851316026, 0.2741802221266157, 1.0, 0.09979327865698315, 0.02564099662432054, 1.0, 0.04141659237586394, 0.07212843950081572, 0.05885853554858213, 0.023453733931240332, 0.04171015706907171, 0.0495091467224274, 0.05589211778248236]]"
04-03-12-2_0,2,0,04-03,['04-03-02-cub-g-10'],['not_applicable'],push cube,[['cube']],[['move']],[['g0']],"[[0.22283394753009383, 1.0, 1.0, 0.025699312267308653, 0.10823414024018822, 1.0, 0.04257177126561272, 0.009786123004433413, 0.45267148839345034, 0.014531644860724533, 0.028961886874797865, 0.020112962759089394, 0.009133806782505133, 0.014840530642263611, 0.018503541739432215, 0.03211884364009998]]"
04-03-13-3_0,3,0,04-03,['04-03-02-cub-g-10'],['not_applicable'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.1556097990027953, 1.0, 1.0, 0.05738240826346176, 0.11802667906593088, 1.0, 0.07121824817781834, 0.022877590762396264, 0.24057121815693155, 0.031248907406458692, 0.08499702862099737, 0.048429492382653636, 0.021397729668856575, 0.03515986499610487, 0.045590038786416216, 0.06749099470917838]]"
04-03-14-4_0,4,0,04-03,['04-03-02-cub-g-10'],['not_applicable'],push green big solid,"[['green', 'big', 'solid']]",[['move']],[['g0']],"[[0.29310900518944916, 1.0, 1.0, 0.04255563631621078, 0.12126491327575739, 1.0, 0.06671571471394885, 0.01782016807302141, 0.19461797249664958, 0.024881003652135723, 0.05834404453754926, 0.03583649199107722, 0.016759451708877316, 0.026584810265422074, 0.03419248626971655, 0.06731830151018475]]"
04-03-15-0_0,0,0,04-03,['04-03-03-cub-r-10'],['not_applicable'],push red cube,"[['red', 'cube']]",[['move']],[['g0']],"[[0.008779820360620435, 0.021407556886719983, 0.026010975082317363, 1.0, 0.012934242505091247, 0.03312774374784226, 0.012291974431927527, 0.010819655463919805, 0.0561606603666799, 0.027087597772769898, 0.014440346190126387, 0.6991346013799846, 0.008484005549372337, 0.038580251646051604, 0.024482414878957026, 0.00625815373761964]]"
04-03-16-1_0,1,0,04-03,['04-03-03-cub-r-10'],['not_applicable'],push red big cube,"[['red', 'big', 'cube']]",[['move']],[['g0']],"[[0.019143733510125025, 0.03906413484408068, 0.052343630739202854, 1.0, 0.029543703276307367, 0.08353845453218393, 0.029316904963387416, 0.01832597532590921, 0.38061922750329347, 0.12001303640864666, 0.023749067156813287, 0.10122956073172845, 0.014936104374128923, 0.040553896321187756, 0.034925315473214084, 0.012697254839790674]]"
04-03-17-2_0,2,0,04-03,['04-03-03-cub-r-10'],['not_applicable'],push cube,[['cube']],[['move']],[['g0']],"[[0.028970507474039824, 0.06207957070544496, 0.07198384929144958, 1.0, 0.0424272078670529, 0.0975500583320743, 0.04277099470291653, 0.04074749040607473, 0.13840439996171314, 0.16497938575016746, 0.04457964204790661, 1.0, 0.03126545029520503, 0.12786273666402667, 0.08544005618996131, 0.020938650311967223]]"
04-03-18-3_0,3,0,04-03,['04-03-03-cub-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[0.028542144739100283, 0.06332305929196536, 0.07157051329934842, 1.0, 0.04136195902554941, 0.0933563221953339, 0.04136185960902564, 0.04352713117537307, 0.12159717349101246, 0.1253938893138741, 0.047034166255418425, 1.0, 0.03287337854455082, 0.17204559035402134, 0.09702749591190382, 0.020985316793523102]]"
04-03-19-4_0,4,0,04-03,['04-03-03-cub-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[0.01646764029039227, 0.03309418351081051, 0.03871104552384985, 1.0, 0.02424915098361908, 0.05516633183801423, 0.025126281372436287, 0.022045585655597187, 0.07973904837077944, 0.18994473512933396, 0.023430178868468356, 0.36467137526048704, 0.017140551099707274, 0.055334303909966846, 0.04311647142453715, 0.011763116762000486]]"
04-03-20-0_0,0,0,04-03,['04-03-04-cub-g-03'],['push'],push green cube,"[['green', 'cube']]",[['move']],[['g0']],"[[0.3514284419197953, 0.33779358415650557, 1.0, 0.03590379881981739, 1.0, 1.0, 0.11480740398539706, 0.011679680817834852, 1.0, 0.020720379461547714, 0.025946191150806788, 0.023917586366836663, 0.010786894930221249, 0.01761264740688879, 0.020753345089393138, 0.028650045894955366]]"
04-03-21-1_0,1,0,04-03,['04-03-04-cub-g-03'],['push'],push green small cube,"[['green', 'small', 'cube']]",[['move']],[['g0']],"[[1.0, 0.6168342843320883, 1.0, 0.03711283005620878, 1.0, 1.0, 0.15566415726352695, 0.013629712112101696, 1.0, 0.023015954225490666, 0.03076332858758476, 0.026748151687979126, 0.012696994300273377, 0.020017021855668334, 0.024034242799112468, 0.03948332277996566]]"
04-03-22-2_0,2,0,04-03,['04-03-04-cub-g-03'],['push'],push cube,[['cube']],[['move']],[['g0']],"[[0.39660664464565987, 0.32502939162637556, 1.0, 0.03155535649075202, 1.0, 1.0, 0.1037031310140252, 0.010419200834058522, 1.0, 0.01836196131524563, 0.02322685576674584, 0.021236033802595807, 0.009632402245987211, 0.015667584633871325, 0.018504686800883685, 0.02605675082379935]]"
04-03-23-3_0,3,0,04-03,['04-03-04-cub-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.5264868000194816, 0.18589146348736538, 1.0, 0.028416831753008236, 1.0, 1.0, 0.12790860745313082, 0.009652299360719563, 1.0, 0.017174044905847695, 0.02081902099421933, 0.01932396301326909, 0.008940267724226597, 0.0143274802409712, 0.016939540277114907, 0.024119680770645604]]"
04-03-24-4_0,4,0,04-03,['04-03-04-cub-g-03'],['push'],push green small solid,"[['green', 'small', 'solid']]",[['move']],[['g0']],"[[0.28079364901895365, 0.29642467641102255, 1.0, 0.05009533129854743, 1.0, 1.0, 0.16138969652484453, 0.015589206809344332, 1.0, 0.02849983414134294, 0.03368372400808877, 0.032232066570898554, 0.014355847309296009, 0.023617572318999504, 0.027601984534514103, 0.035716411054147766]]"
04-03-25-0_0,0,0,04-03,['04-03-05-cub-r-10'],['not_applicable'],push red cube,"[['red', 'cube']]",[['move']],[['g0']],"[[0.23971911249206268, 0.18560703045304427, 1.0, 0.056616227124851676, 1.0, 1.0, 0.28380187148934705, 0.017666762065692072, 1.0, 0.033673375651066116, 0.03572729236254528, 0.03595592210148914, 0.016267948569477653, 0.02638475270552449, 0.030700070847436322, 0.03787963413746335]]"
04-03-26-1_0,1,0,04-03,['04-03-05-cub-r-10'],['not_applicable'],push red big cube,"[['red', 'big', 'cube']]",[['move']],[['g0']],"[[1.0, 0.17047339916193838, 0.48693502082243134, 0.016303527003150582, 0.0652646227230943, 1.0, 0.08373687844785921, 0.008311823134219555, 0.04409946789492043, 0.012172960592079816, 0.018437278310921023, 0.01419468919172326, 0.007977967704119862, 0.011130871787604796, 0.014135720534294436, 0.04682577269164306]]"
04-03-27-2_0,2,0,04-03,['04-03-05-cub-r-10'],['not_applicable'],push cube,[['cube']],[['move']],[['g0']],"[[1.0, 1.0, 1.0, 0.024235664209991143, 0.5167294223867982, 1.0, 0.09314827206275748, 0.01019044062769742, 0.21360888156332047, 0.015907398169323954, 0.024316609502653398, 0.019149959836503142, 0.009599325654544308, 0.014572203341577036, 0.01799297354227354, 0.04054884910255972]]"
04-03-28-3_0,3,0,04-03,['04-03-05-cub-r-10'],['not_applicable'],push red solid,"[['red', 'solid']]",[['move']],[['g0']],"[[1.0, 1.0, 1.0, 0.035248489823805816, 0.38282486242878516, 1.0, 0.1262950198589477, 0.015295731839413618, 0.22023322173482565, 0.02337418575458263, 0.037208673160014895, 0.02847192414230118, 0.01444949091296382, 0.021741832314176306, 0.027059767113736526, 0.06779680091644684]]"
04-03-29-4_0,4,0,04-03,['04-03-05-cub-r-10'],['not_applicable'],push red big solid,"[['red', 'big', 'solid']]",[['move']],[['g0']],"[[1.0, 1.0, 1.0, 0.021487067495216065, 0.5039823719802711, 1.0, 0.06841326947034983, 0.008791006729083692, 0.2745472713114178, 0.013689544032554679, 0.021651016177394972, 0.01681886482694984, 0.008261205711712677, 0.012726413111060712, 0.015697651318143952, 0.033934317835844725]]"
04-03-30-0_0,0,0,04-03,['04-03-06-cyl-g-03'],['push'],push green cylinder,"[['green', 'cylinder']]",[['move']],[['g0']],"[[0.18725558485059413, 0.09392407707069443, 0.1407046092926036, 0.046596329496428536, 0.13044719230866983, 1.0, 1.0, 0.020354487145757313, 0.15011275203932103, 0.0363865419041033, 0.035670135286930096, 0.03577089634722751, 0.01918795971172919, 0.02731848157932834, 0.03307957156770719, 0.0431913813989056]]"
04-03-31-1_0,1,0,04-03,['04-03-06-cyl-g-03'],['push'],push green small cylinder,"[['green', 'small', 'cylinder']]",[['move']],[['g0']],"[[0.2030891741401684, 0.09278221884372169, 0.14259623163678892, 0.04417627512632695, 0.13060622199231375, 1.0, 1.0, 0.019307875229104085, 0.14732457755387773, 0.034303302160713416, 0.03418689665041262, 0.033966452400114706, 0.018205913465237852, 0.025963489293445587, 0.031454093626266555, 0.04203727788150776]]"
04-03-32-2_0,2,0,04-03,['04-03-06-cyl-g-03'],['push'],push cylinder,[['cylinder']],[['move']],[['g0']],"[[0.26077846096348606, 0.0840839707673793, 0.15075980244752, 0.03531314697797227, 0.1311688934303364, 1.0, 1.0, 0.015078528099184888, 0.14721954458184947, 0.026648137554953308, 0.02758526041900915, 0.026883251629931076, 0.014196549321652086, 0.020524598401342905, 0.02481185356264062, 0.034948001842742715]]"
04-03-33-3_0,3,0,04-03,['04-03-06-cyl-g-03'],['push'],push green solid,"[['green', 'solid']]",[['move']],[['g0']],"[[0.25988040618958036, 0.0825311677937791, 0.15350131154498267, 0.03435028987390564, 0.13282933896736512, 1.0, 1.0, 0.014523180509634814, 0.15287603986861922, 0.025757612756745096, 0.02665636673416981, 0.02600476987227804, 0.013662569117956394, 0.019829638312739876, 0.02393888578482929, 0.0336584226734145]]"
